order_id,user_id,created_at,discount_cost,discount_type,basket,month,day,year,cohort
23747,8775,7/6/2022,10000,1.0,12000,7,6,2022,7
23748,2279,7/6/2022,0,0.0,16000,7,6,2022,2
23749,5519,7/6/2022,0,0.0,15000,7,6,2022,4
23750,2508,7/6/2022,0,0.0,60000,7,6,2022,2
23751,8776,7/6/2022,0,0.0,30000,7,6,2022,7
23752,5489,7/6/2022,0,0.0,23000,7,6,2022,4
23753,4602,7/6/2022,0,0.0,20000,7,6,2022,4
23754,6728,7/6/2022,0,0.0,13000,7,6,2022,5
23755,6030,7/6/2022,0,0.0,70000,7,6,2022,5
23756,8115,7/6/2022,10000,1.0,21000,7,6,2022,6
23757,3287,7/6/2022,0,0.0,17000,7,6,2022,3
23758,924,7/6/2022,0,0.0,15000,7,6,2022,1
23759,8412,7/6/2022,0,0.0,13000,7,6,2022,6
23760,4545,7/6/2022,6000,1.0,30000,7,6,2022,4
23761,4497,7/6/2022,0,0.0,17000,7,6,2022,4
23762,2453,7/6/2022,0,0.0,32000,7,6,2022,2
23763,4192,7/6/2022,0,0.0,10000,7,6,2022,3
23764,105,7/6/2022,0,0.0,12000,7,6,2022,1
23765,6228,7/6/2022,0,0.0,18000,7,6,2022,5
23766,4627,7/6/2022,0,0.0,60000,7,6,2022,4
23767,6601,7/6/2022,0,0.0,16000,7,6,2022,5
23768,5887,7/6/2022,0,0.0,12000,7,6,2022,5
23769,8777,7/6/2022,10000,1.0,16000,7,6,2022,7
23770,2094,7/6/2022,6000,1.0,15000,7,6,2022,2
23771,6290,7/6/2022,0,0.0,14000,7,6,2022,5
23772,8778,7/6/2022,15000,1.0,24000,7,6,2022,7
23773,4356,7/6/2022,0,0.0,9000,7,6,2022,4
23774,4356,7/6/2022,0,0.0,13000,7,6,2022,4
23775,7350,7/6/2022,10000,1.0,18000,7,6,2022,6
23776,8779,7/6/2022,0,0.0,88000,7,6,2022,7
23777,1333,7/6/2022,0,0.0,42000,7,6,2022,1
23778,8780,7/6/2022,0,0.0,20000,7,6,2022,7
23779,5303,7/6/2022,0,0.0,22000,7,6,2022,4
23780,8726,7/6/2022,0,0.0,11000,7,6,2022,7
23781,7233,7/6/2022,0,0.0,28000,7,6,2022,6
23782,7564,7/6/2022,10000,1.0,18000,7,6,2022,6
23783,7845,7/6/2022,0,0.0,16000,7,6,2022,6
23784,8781,7/6/2022,0,0.0,14000,7,6,2022,7
23785,4406,7/6/2022,6000,1.0,35000,7,6,2022,4
23786,8782,7/6/2022,0,0.0,38000,7,6,2022,7
23787,8783,7/6/2022,0,0.0,21000,7,6,2022,7
23788,2488,7/6/2022,0,0.0,36000,7,6,2022,2
23789,8784,7/6/2022,10000,1.0,30000,7,6,2022,7
23790,742,7/6/2022,0,0.0,24000,7,6,2022,1
23791,8326,7/6/2022,0,0.0,65000,7,6,2022,6
23792,7414,7/6/2022,0,0.0,30000,7,6,2022,6
23793,8785,7/6/2022,15000,1.0,20000,7,6,2022,7
23794,8786,7/6/2022,0,0.0,24000,7,6,2022,7
23795,5898,7/6/2022,0,0.0,20000,7,6,2022,5
23796,5898,7/6/2022,0,0.0,15000,7,6,2022,5
23797,214,7/6/2022,0,0.0,35000,7,6,2022,1
23798,8787,7/6/2022,10000,1.0,15000,7,6,2022,7
23799,8788,7/6/2022,15000,1.0,21000,7,6,2022,7
23800,149,7/6/2022,12000,1.0,20000,7,6,2022,1
23801,8616,7/6/2022,0,0.0,30000,7,6,2022,7
23802,511,7/6/2022,12000,1.0,20000,7,6,2022,1
23803,3569,7/6/2022,0,0.0,21000,7,6,2022,3
23804,8365,7/6/2022,0,0.0,25000,7,6,2022,6
23805,8789,7/6/2022,0,0.0,37000,7,6,2022,7
23806,1435,7/6/2022,0,0.0,65000,7,6,2022,1
23807,5725,7/6/2022,0,0.0,13000,7,6,2022,4
23808,2313,7/6/2022,0,0.0,30000,7,6,2022,2
23809,7029,7/6/2022,0,0.0,9600,7,6,2022,5
23810,4487,7/6/2022,0,0.0,52000,7,6,2022,4
23811,8790,7/6/2022,10000,1.0,12000,7,6,2022,7
23812,6750,7/6/2022,0,0.0,58000,7,6,2022,5
23813,714,7/6/2022,0,0.0,30000,7,6,2022,1
23814,8791,7/6/2022,15000,1.0,24000,7,6,2022,7
23815,4012,7/6/2022,0,0.0,14000,7,6,2022,3
23816,8792,7/6/2022,0,0.0,20000,7,6,2022,7
23817,6270,7/6/2022,0,0.0,20000,7,6,2022,5
23818,8793,7/6/2022,0,0.0,30000,7,6,2022,7
23819,1440,7/6/2022,0,0.0,16000,7,6,2022,1
23820,779,7/6/2022,0,0.0,40000,7,6,2022,1
23821,2688,7/6/2022,0,0.0,36000,7,6,2022,2
23822,8794,7/6/2022,0,0.0,20000,7,6,2022,7
23823,8795,7/6/2022,0,0.0,14000,7,6,2022,7
23824,8796,7/6/2022,0,0.0,30500,7,6,2022,7
23825,5790,7/6/2022,6000,1.0,37500,7,6,2022,4
23826,7599,7/6/2022,0,0.0,50000,7,6,2022,6
23827,7415,7/6/2022,10000,1.0,35000,7,6,2022,6
23828,963,7/6/2022,0,0.0,40000,7,6,2022,1
23829,8797,7/6/2022,15000,1.0,50000,7,6,2022,7
23830,2104,7/6/2022,0,0.0,16000,7,6,2022,2
23831,4848,7/6/2022,10000,1.0,15000,7,6,2022,4
23832,4318,7/6/2022,12000,1.0,45000,7,6,2022,4
23833,8798,7/6/2022,15000,1.0,21000,7,6,2022,7
23834,2257,7/6/2022,10000,1.0,50000,7,6,2022,2
23835,6657,7/6/2022,0,0.0,30000,7,6,2022,5
23836,8626,7/6/2022,0,0.0,25500,7,6,2022,7
23837,3623,7/6/2022,0,0.0,36000,7,6,2022,3
23838,8798,7/6/2022,15000,1.0,22000,7,6,2022,7
23839,6674,7/6/2022,0,0.0,50000,7,6,2022,5
23840,8765,7/6/2022,0,0.0,20000,7,6,2022,7
23841,6674,7/6/2022,0,0.0,45000,7,6,2022,5
23842,7056,7/6/2022,0,0.0,36000,7,6,2022,5
23843,7857,7/6/2022,0,0.0,24000,7,6,2022,6
23844,6133,7/6/2022,0,0.0,20000,7,6,2022,5
23845,8672,7/6/2022,0,0.0,16000,7,6,2022,7
23846,8799,7/6/2022,0,0.0,30000,7,6,2022,7
23847,827,7/6/2022,0,0.0,20000,7,6,2022,1
23848,4638,7/6/2022,10000,1.0,15000,7,6,2022,4
23849,5313,7/6/2022,0,0.0,16000,7,6,2022,4
23850,1072,7/6/2022,0,0.0,36000,7,6,2022,1
23851,3395,7/6/2022,0,0.0,40000,7,6,2022,3
23852,3826,7/6/2022,0,0.0,22000,7,6,2022,3
23853,8800,7/6/2022,6000,1.0,8000,7,6,2022,7
23854,4486,7/6/2022,0,0.0,20000,7,6,2022,4
23855,4531,7/6/2022,0,0.0,15000,7,6,2022,4
23856,1164,7/6/2022,0,0.0,40000,7,6,2022,1
23857,1534,7/6/2022,0,0.0,42000,7,6,2022,2
23858,5212,7/6/2022,0,0.0,36000,7,6,2022,4
23859,8265,7/6/2022,0,0.0,20000,7,6,2022,6
23860,8801,7/6/2022,10000,1.0,30500,7,6,2022,7
23861,7461,7/6/2022,0,0.0,27000,7,6,2022,6
23862,7062,7/6/2022,0,0.0,64000,7,6,2022,5
23863,1125,7/6/2022,0,0.0,10800,7,6,2022,1
23864,2015,7/6/2022,0,0.0,40000,7,6,2022,2
23865,8802,7/6/2022,15000,1.0,40000,7,6,2022,7
23866,2166,7/6/2022,0,0.0,16000,7,6,2022,2
23867,6657,7/6/2022,0,0.0,20000,7,6,2022,5
23868,7658,7/6/2022,10000,1.0,23000,7,6,2022,6
23869,4920,7/6/2022,10000,1.0,80000,7,6,2022,4
23870,6927,7/6/2022,0,0.0,20000,7,6,2022,5
23871,6776,7/6/2022,0,0.0,25000,7,6,2022,5
23872,8803,7/6/2022,15000,1.0,15000,7,6,2022,7
23873,8804,7/6/2022,10000,1.0,48000,7,6,2022,7
23874,4337,7/6/2022,0,0.0,24000,7,6,2022,4
23875,6243,7/6/2022,0,0.0,40000,7,6,2022,5
23876,5032,7/6/2022,0,0.0,50000,7,6,2022,4
23877,8594,7/6/2022,0,0.0,60000,7,6,2022,7
23878,2320,7/6/2022,10000,1.0,21000,7,6,2022,2
23879,8805,7/6/2022,10000,1.0,18000,7,6,2022,7
23880,5051,7/6/2022,0,0.0,14000,7,6,2022,4
23881,6927,7/6/2022,0,0.0,18000,7,6,2022,5
23882,4360,7/6/2022,0,0.0,33000,7,6,2022,4
23883,4467,7/6/2022,0,0.0,28000,7,6,2022,4
23884,6837,7/6/2022,0,0.0,14000,7,6,2022,5
23885,4467,7/6/2022,0,0.0,42000,7,6,2022,4
23886,8806,7/6/2022,0,0.0,45000,7,6,2022,7
23887,4075,7/6/2022,0,0.0,10000,7,6,2022,3
23888,8806,7/6/2022,0,0.0,45000,7,6,2022,7
23889,3868,7/6/2022,0,0.0,26000,7,6,2022,3
23890,6251,7/6/2022,15000,1.0,27000,7,6,2022,5
23891,8807,7/6/2022,0,0.0,12000,7,6,2022,7
23892,1371,7/6/2022,0,0.0,20000,7,6,2022,1
23893,3018,7/6/2022,15000,1.0,35000,7,6,2022,2
23894,3226,7/6/2022,0,0.0,24000,7,6,2022,3
23895,3532,7/6/2022,0,0.0,22000,7,6,2022,3
23896,8808,7/6/2022,0,0.0,60000,7,6,2022,7
23897,8456,7/6/2022,0,0.0,50000,7,6,2022,6
23898,8235,7/6/2022,0,0.0,20000,7,6,2022,6
23899,3726,7/6/2022,0,0.0,20500,7,6,2022,3
23900,8624,7/6/2022,0,0.0,10000,7,6,2022,7
23901,1750,7/6/2022,10000,1.0,18000,7,6,2022,2
23902,2115,7/6/2022,0,0.0,12000,7,6,2022,2
23903,5453,7/6/2022,0,0.0,14000,7,6,2022,4
23904,8809,7/6/2022,15000,1.0,30000,7,6,2022,7
23905,8310,7/6/2022,0,0.0,9000,7,6,2022,6
23906,8810,7/6/2022,15000,1.0,46280,7,6,2022,7
23907,552,7/7/2022,10000,1.0,16000,7,7,2022,1
23908,3275,7/7/2022,0,0.0,32000,7,7,2022,3
23909,4571,7/7/2022,0,0.0,35000,7,7,2022,4
23910,8811,7/7/2022,0,0.0,25000,7,7,2022,7
23911,4310,7/7/2022,0,0.0,12000,7,7,2022,4
23912,5252,7/7/2022,0,0.0,11000,7,7,2022,4
23913,8812,7/7/2022,10000,1.0,17500,7,7,2022,7
23914,8813,7/7/2022,0,0.0,17000,7,7,2022,7
23915,3746,7/7/2022,0,0.0,21000,7,7,2022,3
23916,6916,7/7/2022,10000,1.0,20000,7,7,2022,5
23917,8814,7/7/2022,15000,1.0,28000,7,7,2022,7
23918,8203,7/7/2022,0,0.0,18000,7,7,2022,6
23919,1984,7/7/2022,0,0.0,55000,7,7,2022,2
23920,8815,7/7/2022,15000,1.0,20000,7,7,2022,7
23921,8219,7/7/2022,0,0.0,60000,7,7,2022,6
23922,8816,7/7/2022,0,0.0,21000,7,7,2022,7
23923,2855,7/7/2022,0,0.0,16000,7,7,2022,2
23924,1932,7/7/2022,0,0.0,54000,7,7,2022,2
23925,5132,7/7/2022,0,0.0,14000,7,7,2022,4
23926,7134,7/7/2022,10000,1.0,25000,7,7,2022,6
23927,1336,7/7/2022,0,0.0,12000,7,7,2022,1
23928,3369,7/7/2022,0,0.0,20000,7,7,2022,3
23929,293,7/7/2022,0,0.0,50000,7,7,2022,1
23930,8079,7/7/2022,0,0.0,12000,7,7,2022,6
23931,3498,7/7/2022,0,0.0,60000,7,7,2022,3
23932,8817,7/7/2022,15000,1.0,18000,7,7,2022,7
23933,8481,7/7/2022,0,0.0,14500,7,7,2022,7
23934,3347,7/7/2022,0,0.0,35000,7,7,2022,3
23935,6313,7/7/2022,0,0.0,20000,7,7,2022,5
23936,3805,7/7/2022,6000,1.0,32000,7,7,2022,3
23937,5919,7/7/2022,0,0.0,18000,7,7,2022,5
23938,8818,7/7/2022,0,0.0,20000,7,7,2022,7
23939,4067,7/7/2022,0,0.0,10000,7,7,2022,3
23940,7819,7/7/2022,0,0.0,25000,7,7,2022,6
23941,8819,7/7/2022,0,0.0,11000,7,7,2022,7
23942,7011,7/7/2022,0,0.0,13000,7,7,2022,5
23943,8820,7/7/2022,0,0.0,30000,7,7,2022,7
23944,674,7/7/2022,0,0.0,28000,7,7,2022,1
23945,7620,7/7/2022,0,0.0,12000,7,7,2022,6
23946,4690,7/7/2022,6000,1.0,45000,7,7,2022,4
23947,4994,7/7/2022,0,0.0,52000,7,7,2022,4
23948,2355,7/7/2022,0,0.0,92000,7,7,2022,2
23949,1060,7/7/2022,0,0.0,15000,7,7,2022,1
23950,4716,7/7/2022,10000,1.0,24000,7,7,2022,4
23951,2112,7/7/2022,0,0.0,20000,7,7,2022,2
23952,5027,7/7/2022,0,0.0,35000,7,7,2022,4
23953,4362,7/7/2022,0,0.0,70000,7,7,2022,4
23954,7656,7/7/2022,8000,1.0,24000,7,7,2022,6
23955,2533,7/7/2022,0,0.0,10000,7,7,2022,2
23956,4709,7/7/2022,0,0.0,80000,7,7,2022,4
23957,986,7/7/2022,0,0.0,18000,7,7,2022,1
23958,8821,7/7/2022,0,0.0,25000,7,7,2022,7
23959,8822,7/7/2022,15000,1.0,20000,7,7,2022,7
23960,937,7/7/2022,0,0.0,70000,7,7,2022,1
23961,8823,7/7/2022,0,0.0,30000,7,7,2022,7
23962,6071,7/7/2022,0,0.0,20000,7,7,2022,5
23963,8824,7/7/2022,10000,1.0,15000,7,7,2022,7
23964,5428,7/7/2022,0,0.0,14000,7,7,2022,4
23965,1074,7/7/2022,0,0.0,69000,7,7,2022,1
23966,7950,7/7/2022,0,0.0,32000,7,7,2022,6
23967,7522,7/7/2022,0,0.0,22000,7,7,2022,6
23968,8175,7/7/2022,15000,1.0,20000,7,7,2022,6
23969,5148,7/7/2022,0,0.0,20000,7,7,2022,4
23970,5810,7/7/2022,0,0.0,24000,7,7,2022,4
23971,1277,7/7/2022,0,0.0,32000,7,7,2022,1
23972,3419,7/7/2022,0,0.0,12000,7,7,2022,3
23973,2698,7/7/2022,0,0.0,17000,7,7,2022,2
23974,3459,7/7/2022,0,0.0,12000,7,7,2022,3
23975,8825,7/7/2022,0,0.0,10000,7,7,2022,7
23976,8826,7/7/2022,15000,1.0,20550,7,7,2022,7
23977,8827,7/7/2022,10000,1.0,16500,7,7,2022,7
23978,7008,7/7/2022,0,0.0,24000,7,7,2022,5
23979,8828,7/7/2022,15000,1.0,30000,7,7,2022,7
23980,8829,7/7/2022,0,0.0,21000,7,7,2022,7
23981,8830,7/7/2022,0,0.0,54000,7,7,2022,7
23982,8831,7/7/2022,15000,1.0,26000,7,7,2022,7
23983,1386,7/7/2022,0,0.0,24000,7,7,2022,1
23984,8832,7/7/2022,0,0.0,20000,7,7,2022,7
23985,8833,7/7/2022,15000,1.0,50000,7,7,2022,7
23986,7592,7/7/2022,0,0.0,10000,7,7,2022,6
23987,1308,7/7/2022,0,0.0,12600,7,7,2022,1
23988,8834,7/7/2022,0,0.0,18000,7,7,2022,7
23989,8835,7/7/2022,10000,1.0,20000,7,7,2022,7
23990,4998,7/7/2022,0,0.0,42000,7,7,2022,4
23991,8836,7/7/2022,10000,1.0,14000,7,7,2022,7
23992,1426,7/7/2022,0,0.0,24000,7,7,2022,1
23993,7846,7/7/2022,0,0.0,30000,7,7,2022,6
23994,8837,7/7/2022,0,0.0,40000,7,7,2022,7
23995,8838,7/7/2022,15000,1.0,20000,7,7,2022,7
23996,8092,7/7/2022,0,0.0,30000,7,7,2022,6
23997,4778,7/7/2022,0,0.0,45000,7,7,2022,4
23998,8839,7/7/2022,0,0.0,10000,7,7,2022,7
23999,7165,7/7/2022,10000,1.0,15000,7,7,2022,6
24000,4349,7/7/2022,0,0.0,16000,7,7,2022,4
24001,2590,7/7/2022,0,0.0,14000,7,7,2022,2
24002,2570,7/7/2022,0,0.0,44000,7,7,2022,2
24003,7051,7/7/2022,0,0.0,25000,7,7,2022,5
24004,4189,7/7/2022,0,0.0,15000,7,7,2022,3
24005,8840,7/7/2022,10000,1.0,10000,7,7,2022,7
24006,4032,7/7/2022,0,0.0,14000,7,7,2022,3
24007,7128,7/7/2022,0,0.0,30000,7,7,2022,6
24008,8841,7/7/2022,15000,1.0,21000,7,7,2022,7
24009,4190,7/7/2022,6000,1.0,14000,7,7,2022,3
24010,1920,7/7/2022,0,0.0,40000,7,7,2022,2
24011,8842,7/7/2022,0,0.0,16000,7,7,2022,7
24012,8843,7/7/2022,0,0.0,25000,7,7,2022,7
24013,1707,7/7/2022,6000,1.0,15000,7,7,2022,2
24014,8844,7/7/2022,15000,1.0,20000,7,7,2022,7
24015,8845,7/7/2022,10000,1.0,34000,7,7,2022,7
24016,2723,7/7/2022,6000,1.0,60000,7,7,2022,2
24017,8846,7/7/2022,0,0.0,12000,7,7,2022,7
24018,8847,7/7/2022,0,0.0,17100,7,7,2022,7
24019,511,7/7/2022,0,0.0,20000,7,7,2022,1
24020,7361,7/7/2022,0,0.0,20000,7,7,2022,6
24021,3232,7/7/2022,0,0.0,57000,7,7,2022,3
24022,8848,7/7/2022,0,0.0,16000,7,7,2022,7
24023,8849,7/7/2022,0,0.0,27000,7,7,2022,7
24024,7158,7/7/2022,6000,1.0,24000,7,7,2022,6
24025,8850,7/7/2022,15000,1.0,77000,7,7,2022,7
24026,8851,7/7/2022,0,0.0,24000,7,7,2022,7
24027,1534,7/7/2022,0,0.0,33000,7,7,2022,2
24028,6728,7/7/2022,0,0.0,10000,7,7,2022,5
24029,4834,7/7/2022,0,0.0,40000,7,7,2022,4
24030,5464,7/7/2022,0,0.0,48000,7,7,2022,4
24031,3395,7/7/2022,0,0.0,22000,7,7,2022,3
24032,8235,7/7/2022,0,0.0,20000,7,7,2022,6
24033,4247,7/7/2022,0,0.0,40000,7,7,2022,3
24034,8493,7/7/2022,0,0.0,30000,7,7,2022,7
24035,225,7/7/2022,0,0.0,20000,7,7,2022,1
24036,6536,7/7/2022,0,0.0,95000,7,7,2022,5
24037,5682,7/7/2022,0,0.0,60500,7,7,2022,4
24038,5732,7/7/2022,0,0.0,36000,7,7,2022,4
24039,8852,7/7/2022,0,0.0,10000,7,7,2022,7
24040,4392,7/7/2022,0,0.0,20600,7,7,2022,4
24041,5359,7/7/2022,6000,1.0,60000,7,7,2022,4
24042,3725,7/7/2022,0,0.0,28000,7,7,2022,3
24043,8853,7/7/2022,15000,1.0,22000,7,7,2022,7
24044,7242,7/7/2022,10000,1.0,30000,7,7,2022,6
24045,8346,7/7/2022,10000,1.0,19000,7,7,2022,6
24046,7648,7/7/2022,0,0.0,28000,7,7,2022,6
24047,8375,7/7/2022,0,0.0,40000,7,7,2022,6
24048,2353,7/7/2022,0,0.0,30000,7,7,2022,2
24049,1184,7/7/2022,0,0.0,56000,7,7,2022,1
24050,3268,7/7/2022,0,0.0,60000,7,7,2022,3
24051,8854,7/7/2022,10000,1.0,16990,7,7,2022,7
24052,7551,7/7/2022,0,0.0,60000,7,7,2022,6
24053,4937,7/7/2022,6000,1.0,30000,7,7,2022,4
24054,5312,7/7/2022,0,0.0,36000,7,7,2022,4
24055,806,7/7/2022,0,0.0,40000,7,7,2022,1
24056,806,7/7/2022,0,0.0,24000,7,7,2022,1
24057,7701,7/7/2022,0,0.0,45000,7,7,2022,6
24058,4238,7/7/2022,0,0.0,14000,7,7,2022,3
24059,8855,7/7/2022,0,0.0,36000,7,7,2022,7
24060,8856,7/7/2022,18000,1.0,50000,7,7,2022,7
24061,8857,7/7/2022,15000,1.0,30000,7,7,2022,7
24062,8858,7/7/2022,0,0.0,240000,7,7,2022,7
24063,8859,7/7/2022,0,0.0,20000,7,7,2022,7
24064,8860,7/7/2022,0,0.0,45500,7,7,2022,7
24065,4089,7/7/2022,0,0.0,168000,7,7,2022,3
24066,8861,7/7/2022,18000,1.0,36000,7,7,2022,7
24067,5029,7/7/2022,0,0.0,30000,7,7,2022,4
24068,8862,7/7/2022,0,0.0,20000,7,7,2022,7
24069,8863,7/7/2022,0,0.0,40000,7,7,2022,7
24070,481,7/7/2022,6000,1.0,32000,7,7,2022,1
24071,8751,7/7/2022,0,0.0,35000,7,7,2022,7
24072,8864,7/7/2022,0,0.0,11000,7,7,2022,7
24073,1456,7/7/2022,0,0.0,15000,7,7,2022,1
24074,8865,7/7/2022,0,0.0,30000,7,7,2022,7
24075,319,7/7/2022,0,0.0,40000,7,7,2022,1
24076,8866,7/7/2022,18000,1.0,52000,7,7,2022,7
24077,6731,7/7/2022,0,0.0,32500,7,7,2022,5
24078,1645,7/7/2022,0,0.0,23000,7,7,2022,2
24079,2689,7/7/2022,0,0.0,20000,7,7,2022,2
24080,173,7/7/2022,0,0.0,16000,7,7,2022,1
24081,8867,7/7/2022,15000,1.0,25000,7,7,2022,7
24082,8868,7/7/2022,10000,1.0,17000,7,7,2022,7
24083,1311,7/7/2022,0,0.0,40000,7,7,2022,1
24084,8869,7/7/2022,18000,1.0,50500,7,7,2022,7
24085,8280,7/7/2022,0,0.0,40000,7,7,2022,6
24086,7242,7/7/2022,0,0.0,26000,7,7,2022,6
24087,5798,7/7/2022,0,0.0,34000,7,7,2022,4
24088,5720,7/7/2022,0,0.0,60000,7,7,2022,4
24089,3981,7/7/2022,0,0.0,103000,7,7,2022,3
24090,3981,7/7/2022,0,0.0,60000,7,7,2022,3
24091,8870,7/7/2022,15000,1.0,16000,7,7,2022,7
24092,7306,7/7/2022,10000,1.0,15000,7,7,2022,6
24093,4486,7/7/2022,0,0.0,19000,7,7,2022,4
24094,1466,7/7/2022,0,0.0,14000,7,7,2022,1
24095,1509,7/7/2022,0,0.0,72000,7,7,2022,2
24096,5241,7/7/2022,0,0.0,14000,7,7,2022,4
24097,8871,7/7/2022,18000,1.0,40000,7,7,2022,7
24098,4360,7/7/2022,0,0.0,13000,7,7,2022,4
24099,8872,7/7/2022,0,0.0,20000,7,7,2022,7
24100,8873,7/7/2022,18000,1.0,36000,7,7,2022,7
24101,3929,7/7/2022,0,0.0,21000,7,7,2022,3
24102,1782,7/7/2022,0,0.0,35000,7,7,2022,2
24103,8874,7/7/2022,0,0.0,14000,7,7,2022,7
24104,8875,7/7/2022,15000,1.0,40000,7,7,2022,7
24105,7742,7/7/2022,15000,1.0,22000,7,7,2022,6
24106,8608,7/7/2022,15000,1.0,21000,7,7,2022,7
24107,8876,7/7/2022,12000,1.0,25000,7,7,2022,7
24108,2480,7/7/2022,0,0.0,60000,7,7,2022,2
24109,8877,7/7/2022,15000,1.0,25000,7,7,2022,7
24110,5407,7/7/2022,0,0.0,24000,7,7,2022,4
24111,3451,7/7/2022,0,0.0,21000,7,7,2022,3
24112,142,7/7/2022,0,0.0,12000,7,7,2022,1
24113,3998,7/7/2022,0,0.0,30000,7,7,2022,3
24114,7284,7/7/2022,6000,1.0,20000,7,7,2022,6
24115,1981,7/7/2022,0,0.0,44750,7,7,2022,2
24116,8199,7/7/2022,15000,1.0,20000,7,7,2022,6
24117,8878,7/7/2022,15000,1.0,30000,7,7,2022,7
24118,8825,7/8/2022,0,0.0,10000,7,8,2022,7
24119,609,7/8/2022,0,0.0,12000,7,8,2022,1
24120,1049,7/8/2022,0,0.0,17000,7,8,2022,1
24121,7772,7/8/2022,0,0.0,30400,7,8,2022,6
24122,7657,7/8/2022,0,0.0,25000,7,8,2022,6
24123,8640,7/8/2022,0,0.0,16000,7,8,2022,7
24124,3890,7/8/2022,12000,1.0,20000,7,8,2022,3
24125,5226,7/8/2022,0,0.0,25500,7,8,2022,4
24126,5509,7/8/2022,0,0.0,20000,7,8,2022,4
24127,5728,7/8/2022,0,0.0,10000,7,8,2022,4
24128,6975,7/8/2022,0,0.0,9000,7,8,2022,5
24129,8879,7/8/2022,0,0.0,27000,7,8,2022,7
24130,6903,7/8/2022,0,0.0,11000,7,8,2022,5
24131,8134,7/8/2022,0,0.0,24000,7,8,2022,6
24132,415,7/8/2022,0,0.0,10000,7,8,2022,1
24133,8880,7/8/2022,0,0.0,17500,7,8,2022,7
24134,7471,7/8/2022,0,0.0,15000,7,8,2022,6
24135,6313,7/8/2022,0,0.0,15000,7,8,2022,5
24136,8881,7/8/2022,0,0.0,16000,7,8,2022,7
24137,5371,7/8/2022,6000,1.0,97000,7,8,2022,4
24138,8235,7/8/2022,0,0.0,24000,7,8,2022,6
24139,6093,7/8/2022,0,0.0,20000,7,8,2022,5
24140,5350,7/8/2022,0,0.0,90000,7,8,2022,4
24141,8423,7/8/2022,0,0.0,10000,7,8,2022,6
24142,8032,7/8/2022,15000,1.0,21000,7,8,2022,6
24143,7363,7/8/2022,0,0.0,21000,7,8,2022,6
24144,7557,7/8/2022,6000,1.0,45000,7,8,2022,6
24145,3831,7/8/2022,0,0.0,28000,7,8,2022,3
24146,6019,7/8/2022,0,0.0,24000,7,8,2022,5
24147,5117,7/8/2022,0,0.0,21000,7,8,2022,4
24148,629,7/8/2022,0,0.0,19000,7,8,2022,1
24149,2112,7/8/2022,0,0.0,20000,7,8,2022,2
24150,8882,7/8/2022,15000,1.0,40000,7,8,2022,7
24151,3557,7/8/2022,0,0.0,24000,7,8,2022,3
24152,6762,7/8/2022,18000,1.0,36000,7,8,2022,5
24153,6258,7/8/2022,0,0.0,21000,7,8,2022,5
24154,4434,7/8/2022,6000,1.0,12000,7,8,2022,4
24155,8883,7/8/2022,0,0.0,14000,7,8,2022,7
24156,4477,7/8/2022,0,0.0,40000,7,8,2022,4
24157,4804,7/8/2022,0,0.0,35000,7,8,2022,4
24158,8884,7/8/2022,10000,1.0,10000,7,8,2022,7
24159,2674,7/8/2022,0,0.0,10000,7,8,2022,2
24160,1988,7/8/2022,0,0.0,20000,7,8,2022,2
24161,4126,7/8/2022,10000,1.0,20000,7,8,2022,3
24162,4360,7/8/2022,0,0.0,10000,7,8,2022,4
24163,5145,7/8/2022,0,0.0,9000,7,8,2022,4
24164,8885,7/8/2022,15000,1.0,34000,7,8,2022,7
24165,6051,7/8/2022,0,0.0,13000,7,8,2022,5
24166,6096,7/8/2022,0,0.0,40000,7,8,2022,5
24167,4386,7/8/2022,0,0.0,30000,7,8,2022,4
24168,5145,7/8/2022,0,0.0,12000,7,8,2022,4
24169,1256,7/8/2022,0,0.0,40000,7,8,2022,1
24170,8886,7/8/2022,0,0.0,20000,7,8,2022,7
24171,7159,7/8/2022,0,0.0,12000,7,8,2022,6
24172,3705,7/8/2022,0,0.0,48000,7,8,2022,3
24173,8887,7/8/2022,0,0.0,18000,7,8,2022,7
24174,2672,7/8/2022,0,0.0,28000,7,8,2022,2
24175,7503,7/8/2022,10000,1.0,16000,7,8,2022,6
24176,7813,7/8/2022,0,0.0,12450,7,8,2022,6
24177,8888,7/8/2022,10000,1.0,14000,7,8,2022,7
24178,8889,7/8/2022,15000,1.0,30000,7,8,2022,7
24179,557,7/8/2022,6000,1.0,50000,7,8,2022,1
24180,2119,7/8/2022,0,0.0,20000,7,8,2022,2
24181,8817,7/8/2022,0,0.0,18000,7,8,2022,7
24182,8890,7/8/2022,0,0.0,30000,7,8,2022,7
24183,8891,7/8/2022,10000,1.0,30000,7,8,2022,7
24184,8892,7/8/2022,0,0.0,40000,7,8,2022,7
24185,6112,7/8/2022,0,0.0,45000,7,8,2022,5
24186,7848,7/8/2022,0,0.0,15000,7,8,2022,6
24187,7659,7/8/2022,0,0.0,22000,7,8,2022,6
24188,8893,7/8/2022,0,0.0,30000,7,8,2022,7
24189,8894,7/8/2022,15000,1.0,20000,7,8,2022,7
24190,4438,7/8/2022,6000,1.0,10000,7,8,2022,4
24191,6290,7/8/2022,0,0.0,12000,7,8,2022,5
24192,6728,7/8/2022,0,0.0,22000,7,8,2022,5
24193,3317,7/8/2022,0,0.0,27000,7,8,2022,3
